Country,Company Name,Company ID 1,Company ID 2,Company ID 3,Company ID 4,Country,ZIP Code
ES,Kenneth C HENDERSON ARSCOTT,16106782C,,,ES16106782C,MARURI,48112
CA,CIM National Office,,,,,Westmount,H3Z 3C1
ES,SOLTEKIN SL,B62642731,,,ESB62642731,CARDEDEU,8440
ES,L&R COMUNICACION Y DISEÑO S.L. - FO,B79002382,,,ESB79002382,MADRID,28009
ES,TABOHA PLASTI DEL MEIDTERRANEO S.L.,B30561450,,,ESB30561450,,30565
US,Northwest Laboratories of Seattle,911004847,,,,Seattle,98108
US,Polaris Laboratories,352070135,,,,Indianapolis,46268
US,MIDRANGE REPAIR & PARTS,,,,,ALSIP ILLINOIS,60803
GB,"ASTUTE ELECTRONICS, LTD ",,,,GB506420776,WARE - HERTS,SG129EN
RE,Construction Sandwich Reunion S.A.S CSR Bungalow,4.0975E+13,,,,SAINT PAUL,97460
FR,TRESSE METALLIQUE J.FORISSIER INTERNATI,,,,FR76584502298,SAINT-CHAMOND,42401
ES,"JUVESAL 2004, S.L. ",B39566310,,,ESB39566310,CASTRO URDIALES,39700
US,Matt Larson,,,,,Milwaukee,53202
US,"Lakeside Painting, Inc ",391517921,,,,"East Troy, WI",53120-0106
CZ,"Speciality Coating Syst Ltd, Or.Sl. ",,,,CZ29020883,Plzen,301 00
ES,"BLUE WATER SHIPING ESPAÑA, S.A. ",A60503539,,,ESA60503539,BARCELONA,8003
IN,TENDERSINFO SOLUTIONS PRIVATE LIMIT,AAECT4107C,,,,"CHANNI HIMMAT, JAMMU",180015
ES,"CAMPEZO OBRAS Y SERVICIOS, S.A. ",A48119036,,,ESA48119036,Bilbao,48009
NL,INEPRO METERING BV,807741425B01,,,NL807741425B01,NIEUW-VENNEP,2153 PK
ES,"ISTOBAL METAL WORKS, S.L. ",B98628902,,,ESB98628902,L'ALCUDIA,46250
AU,OFFICEWORKS SUPERSTORES PTY LTD,36004763526,,,,Fairy Meadow,
ID,YAYASAN KUL KUL,,,,,Badung    BALI,80352
AU,QBE WORKERS COMPENSATION LTD,8.35644E+13,,,,NSW AUBURN,1835
ES,"ACTITUD CREATIVA, S.L. ",B85775435,,,ESB85775435,LAS MATAS,28290
US,Cardinal Components,391742026,,,,Menomonee Falls,53051
US,Central Wiscosin Window Cleaning,20-3421640,,,,Wauwatosa,53226
CH,TRESA BAY HOTEL,,,,,PONTE TRESA,6988
GB,PAPERBACK SHOP.CO.UK LTD,,,,GB753062643,FAIRFORD-GLOUCESTERSHIRE,GL74BX
ES,AMILIBIA Y LAVANDERO ABOGADOS S.L.P,B95668117,,,,GETXO,48930
US,HYATT PLACE HOUSTON,,,,,Sugar Land- TEXAS,77478
NL,AMSTERDAM RAI EXHIBITOR  SERVICES,,,,NL009122291B01,MS AMSTERDAM,1070 NL
ES,CLUB DE MARKETING DE LA RIOJA,G26055632,,,,LOGROÑO,26008
ES,ENRIQUE BLAZQUEZ CARRERO-GORKA RODR MENOYO,J95758157,,,ESJ95758157,GETXO,48993
ES,CARTRONIC MEMORY SA,A81347239,,,ESA81347239,S.S. DE LOS REYES,28703
ES,BOMBAS IDEAL BOMBAS IDEAL,A46002069,,,ESA46002069,Lemoa,48330
ES,"VIDEOACUSTIC, S.L. ",B46215141,,,ESB46215141,Gandía,46701
TH,POWER UTAH GROUP COMPANY LIMITED,,,,,BANGKOK,10320
US,Tempel Steel Company,202122127,,,,Chicago,60640-1020
FR,ECPE e.V European Center for Power Electroni,,,,FR59504565045,,
FR,SEEM SEMRAC,,,,FR68449327428,PONT AUDEMER,27500
ES,"SARTORIUS INTEC SPAIN, S.L. ",B86864394,,,ESB86864394,ALCOBENDAS,28108
ES,"TROX ESPAÑA, S.A. ",A08196040,,,ESA08196040,ZARAGOZA,50720
ES,"OPERTEK SOFT, S.L. ",B65512543,,,ESB65512543,SANT CUGAT DEL VALLÉS,8173
ES,GAMESA ENERGY TRANSMISSION SA,A95318879,,,ESA95318879,ZAMUDIO,48170
US,XAMARIN INC,452400552,,,,SAN FRANCISCO,94111
FR,CREATIFS STUDIO,,,,FR79389120049,LE BLANC MESNIL,93154
GB,SAFETY TECHNOLOGY LIMITED,799442174,,,GB799442174,MONMOUTHSHIRE,NP152BQ
DE,HOBEG HOTEL BETRIEBS GESELLSCHAFT M,245998099,,,DE245998099,ZEVEN,27404
ES,"ZEZILIONEA, S.L. ",B20662243,,,,OLABERRIA (Gipuzkoa),20212
GB,IHG HOTELS LTD.,761887094,,,GB761887094,ABERDEEN,AB10 1YE
ES,HOTEL VILLA DE LOS ARCOS,A31147796,,,ESA31147796,LOS ARCOS (Navarra),31210
ES,"ESMELUX Estantería Rápida, S.L. ",B82557125,,,ESB82557125,Móstoles (MADRID),28935
US,Larry G. Hall,375655945,,,,Chicago,60618
VG,CREAMER MEDIA INTERNATIONAL LTD,,,,,,801
MX,"DISEÑO CONSTRUCCIONES Y FABRICACION ES HISPANOAMERICANAS, S.A.",DFC8208187M9,,,,PUEBLA,72543
ES,"RELAYGO COMPONENTS, S.L. ",B86858438,,,,ALCORCÓN,28923
ES,"TALLERES MITXELENA, S. Coop. ",F20543328,,,ESF20543328,HERNANI,20120
ES,RBS PRINT SOLUTIONS,B95708111,,,,BILBAO,48007
FR,Adetel Embedded SAS,,,,FR68518864012,Ecully,69130
ES,"BATERIA.ES EXCLUSIVAS ONLINE, S.L. ",B74352295,,,ESB74352295,AVILÉS,33402
ES,TELEFONICA SOLUCIONES DE INFORMATIC Y COMUNICACIONES DE ESPAÑA SAU,A78053147,,,ESA78053147,MADRID,28050
ES,"ELECTRICIDAD TECNISA, S.L. ",B36620011,,,ESB36620011,VIGO,36211
ES,INTEGRATED TECHNOLOGY SYSTEMS SL,B20937710,,,ESB20937710,MENDARO,20850
DE,AKG THERMOTECHNIK INTNAL.GMBH & CO.KG,813550186,,,DE813550186,HOFGEISMAR,34369
US,Mid Valley Industries,20-0449979,,,,Kaukauna,54130
ES,SIT SOCIEDAD INDUSTRIAL DE TRANSMIS,A20063038,,,ESA20063038,San Sebastian,20080
ES,"TECHNOLOGIC ROAD, S.L. ",B73332496,,,ESB73332496,ALHAMA DE MURCIA,30840
ES,"STANLEY ENGINEERED FASTENING SPAIN, (AVDEL SPAIN)",B28174282,,,ESB28174282,ALCALA DE HENARES,28802
ES,ARTEFOTO 2008 SL,B33119280,,,,AVILES,33400
RE,ACTEMIUM,3.10864E+13,,,,Sainte-Clotilde cedex,97494
ES,"BARIN, S.A. ",A28389880,,,ESA28389880,ALGETE,28110
ES,"ITURCEMI, S.L. ",B33663279,,,ESB33663279,GIJON,33203
AU,LA CAMARA  HAMBER OF COMMERCE SPAIN,44953151609,,,,Edgecliff,2027
ES,"HELGUEFER, S.L. ",B48455620,,,ESB48455620,BILBAO,48014
US,SHI International Corp,2230009648,,,,Somerset,8873
ES,CFP SERVICIO DE PREVENCIÓN,B91008417,,,ESB91008417,SAN SEBASTIAN,20014
GB,LIVERPOOL JOHN MOORES UNIVERSITY,,,,GB945680393,HATTON GARDEN (LIVERPOOL),L32AJ
US,Standard Electric Supply Co (SESCO) Attn:  Credit Dept.,390630070,,,,Milwaukee,53233
FR,SINCEO,,,,FR91451586986,Ramonville Saint Agne,31520
CH,BRUGG CABLES INDUSTRY AG,CHE103321903,,,,Brugg (CH),5201
CH,UL GMBH,,,,,Schwerzenbach,8603
CA,ISTOCKPHOTO LP,,,,,CALGARY-ALBERTA(CANADA),T2G 1M8
ES,Compañía de Sistemas y Servicios Du,B66131491,,,ESB66131491,Getafe,28907
ES,EXPERT ELECTRO PAX,B31444409,,,ESB31444409,ESTELLA,31200
US,Paul Reilly Company,36-4477925,,,,Glendale Heights,60139
US,DHL Global Forwarding,,,,,Chicago,60693
DE,REUTLINGER GMBH,114209718,,,DE114209718,FRANKFURT,60599
US,Nathan Sturm,,,,,Germantown,53022
AU,EXPONET PTY LTD,45132935105,,,,NSW,2129
ES,"Euskal Desinfekzioak, S.L. ",B95691069,,,,Mungia,48100
DK,WITTE SOFTWARE,,,,DK29277311,CITY SKIVE,7800
TH,KINGSMEN C.M.T.I. Co. Ltd,,,,,"Sapansoong, Bangkok",10250
ES,SAKANALASER S.A.,A31773088,,,ESA31773088,Lakuntza,31830
FR,INP-INSTITUT NATIONAL POLYTECH TOUL,,,,FR42193113818,TOULOUSE,34038
US,Naiara Lopez Ruiz,,,,,Whitefish Bay,53217
CL,TRUSS UP SA,,,,,SANTIAGO DE CHILE,1371
US,"Diamond Freight Systems, Inc. ",46-4613520,,,,West Allis,53214
ES,TRESCAL IBERICA DE CALIBRACION SL E N CONSTITUCIÓN,B95769923,,,ESB95769923,ZAMUDIO,48170
ES,Jesus Coronil Moreno,75819160M,,,,Chiclana de la Frontera,11130
ES,"FESTO PNEUMATIC, S.A. ",A08270084,,,ESA08270084,HOSPITALET (Barcelona),8908
ES,CONSIGNACIONES EUROPEAS MARITIMAS S CEMASA,A48945141,,,ESA48945141,BILBAO,48001
ES,PROYECTOS CIENIA S.L.,B86553492,,,ESB86553492,Madrid,28020
ES,IBERDROLA CLIENTES SA,A95758389,,,ESA95758389,BILBAO,48009
ES,"JYSK DBL IBERIA, S.L.U. ",B64935604,,,ESB64935604,RIBA-ROJA DE TURIA (Valencia),46394
ES,"EXPOMOTO JAEN, S.L. ",B23247224,,,ESB23247224,JAEN,23008
ES,"PC IMAGINE, S.C.P. ",J64528086,,,ESJ64528086,Casserres,8693
ES,"IGMA HOTELES, S.L. ",B13553904,,,,Almagro,13270
ES,STANLEY BLACK AND DECKER IBERICA SLU,B08200990,,,ESB08200990,EL PRAT DE LLOBREGAT,8820
ES,COLORES INDUSTRIALES DE NAVARRA SA COINASA,B31655335,,,ESB31655335,PERALTA,31350
IT,EXOR INTERNATIONAL S.p.A.,,,,IT01990710236,SAN GIOVANNI LUPATOTO,37057
ES,REGISTRO MERCANTIL DE VALENCIA,E97727168,,,,VALENCIA,46005
AU,PLATINUM TRAVEL CORPORATION,44124599471,,,,,
AU,SEEK LIMITED,46080075314,,,,Sydney NSW,2001
AU,ECLIPSEY VALE PTY LTD,59130827100,,,,Geelong VIC,3220
AU,SKYBUS,60010155398,,,,,
AU,MCABS AUSTRALIA,85642356423,,,,,
US,Aitor Diez,,,,,Bayside,53217
DE,"SIEMENS, AG CORPORATE TECHNOLOGY ",,,,DE129274202,MUENCHEN,81739
AU,AJURIALAWYERS,97603206364,,,,NSW SYDNEY,2000
DE,Lieske-Elektronik e.K.,183752578,,,DE183752578,Voerstetten,79279
PL,HOTEL TRZEBNICA,,,,PL9150007132,TRZEBNICA,55-100
ES,"INVERSIONES CONCRETO, S.L. ",B96829676,,,ESB96829676,SAGUNTO,46520
ES,"Inabensa,S.A. ",A41694266,,,ESA41694266,Sevilla,41014
US,INTERTEK TESTING SERVICES NA INC,130668365,,,,GA,30384-5176
FR,J.R INTERNATIONAL,,,,FR03398755454,TOULOUSE CEDEX,31094
ES,"MABINOR SOLUCIONES INFORMATICAS INTEGRALES, S.L.",B86674942,,,ESB86674942,Erandio,48950
TR,KAPADOS TUR TURIZM TIC. A.S.,,,,,Taksim - ISTANBUL,80090
ES,"EUCHNER, S.L. ",B20070140,,,ESB20070140,DONOSTIA,20018
ES,"IC CONSTRUCCIÓN, INGENIERÍA Y GESTI OBRAS SA",A31084817,,,,ARTICA,31013
AT,AIGNESBERGER SOFTWARE GMBH,,,,ATU63886003,ATTNANG,4800
ES,MAINATE SA,A31135494,,,ESA31135494,OLZA,31012
ES,HOTEL INDAUTXU S.A.,A01037415,,,ESA01037415,BILBAO,48010
ZA,EE PUBLISHERS (PTY) LTD,,,,,MULDERSDRIFT,1747
DE,STOCKHEIN CATERING HAMBURG GMBH,,,,DE811301882,HAMBURG,20355
ES,BELTRAN GARCIA ANTONIO,42973984W,,,,MADRID,28006
IE,LINKEDIN IRELAND UNLIMITED,,,,IE9740425P,DUBLIN,
NL,InIPED,852493174B01,,,NL852493174B01,Delft,2629 HD
AU,IMK EVENT EXHIBITION CLEANING SERVI,80727374833,,,,VIC,3073
TR,TÜRK LOYDU VAKFI İKTİSADİ İŞLETMESİ Turkish Loyd,8760082969,,,,ISTANBUL,34944
AU,GREAT SOUTHERN PRESS PTY LTD,28096872004,,,,MELBOURNE,3001
US,ELITE EXHIBITSLLC,582482646,,,,FLOWERY BRANCH,30542
ES,DOOKUSTUDIO S.L.,B75085787,,,,URNIETA,20130
ES,RESA INTERNACIONAL EVENTS S.A,B63523740,,,ESB63523740,BARCELONA,8036
ES,ASOCIACION DE DIRECTIVOS DE COMUNIC,G80473259,,,ESG80473259,MADRID,28004
MY,POWER & CONTROL RESOURCES LTD (Mala,LL08880,,,,LABUAN F.T.,87000
US,"Wohner USA, LLC ",02-0510431,,,,Portsmouth,3801
ES,KW-COMMERCE GMBH,N0049739F,,,,,
US,"AEON MICRO, INC ",9095654121,,,,CALIFORNIA,91730
ES,MOISEN AGUIRREBEITIA AUDIO S.L.,B95216131,,,ESB95216131,IURRETA(BIZKAIA,48215
GB,IMPRIMA,GB701355082,,,GB701355082,,EC2V5EH
ES,"SOTIMEL PAPELERIA INTERNACIONAL, S. ",B85902641,,,ESB85902641,MADRID,28906
US,"DR MyCommerce, Inc. ",EU826011714,,,,Minnetonka,55343
US,Milwaukee Plating Company,39-0765526,,,,Milwaukee,53212
DE,DNV-GL MARITIME,,,,DE118513103,HAMBURG,20457
ES,MUNDO READER SL,B85991941,,,ESB85991941,LAS ROZAS,28232
NL,PRODRIVE B.V.,807560327B01,,,NL807560327B01,EM SON,5692 EM
ES,"IBIL LASER, S.L. ",B75036228,,,ESB75036228,ERRENTERIA,20100
ES,"DANIELI PROCOME IBERICA, S.A. ",A28292373,,,ESA28292373,SONDIKA,48150
NL,H.TEL PUBLISHER BV,822276410B01,,,NL822276410B01,HAARLEM,2011 PJ
ES,POSTELÉCTRICA FABRICACIÓN SA,A34015289,,,ESA34015289,PALENCIA,34006
ES,"IBERFIN CAPITAL, S.A. NH CAMPO CARTAGENA",A98067721,,,ESA98067721,CARTAGENA,30203
ES,RANDSTAD CONSULTORES Y SOLUCIONES D E RECURSOS HUMANOS SL,B81500043,,,ESB81500043,Derio,48160
ES,"ENGLISH SYSTEMS, S.L. ",B79141354,,,,Madrid,28003
ES,Alejandra Fernández Buen Intradevent,10906159L,,,ES10906159L,Gijón,33203
GB,Wolfram Research Europe Ltd,GB537243840,,,GB537243840,Long Hanborough Oxfordshire,OX29 8FD
US,USF Holland Inc.,38-0655940,,,,Chicago,60673-1270
ES,IBERICA SOLAR P.E.R.SL,B47568142,,,ESB47568142,VALLADOLID,47014
IT,MAINA Organi di Trasmissione SPA,,,,IT06754430012,TORINO,10123
ES,INTEGRACIÓN EXACTA ORGANIZADA SA INEXO,A47691944,,,ESA47691944,VALLADOLID,47012
ES,IZAR MICRO S.L.,B95343414,,,ESB95343414,Leioa,48940
ES,NOTARÍA MANUEL TARRÍO,E86559432,,,,MADRID,28014
AU,GENERAL VENDOR GST,,,,,,
AU,GENERAL VENDOR,,,,,,
DE,"FOTOELEKTRIK PAULY, GmbH & Co.KG ",,,,DE812789874,WERNE,59368
DE,"PINTSCH TIEFENBACH, GmbH ",,,,DE119674976,SPROCKHöVEL,45549
DE,"KTR SYSTEMS GMBH ANTERIORMENTE KTR KUPPLUNGSTECHNIK,",,,,DE811295751,RHEINE,48432
ES,PDI BEIRAMAR,A36834695,,,ESA36834695,VIGO,36202
ES,"ESTUDIOS Y SOLUCIONES INFORMATICAS DE INGENIERÍA, S.L.",B81612434,,,ESB81612434,MADRID,28015
TR,ALTERNATIF YAYIN GRUBU,,,,,,
ES,CR2EGARA SL,B65167827,,,ESB65167827,Terrassa,8227
PL,SAC-S-DOS PROFESJONALNE KURSY,,,,PL5782798893,GDANSK,82-462
DE,I2SE GMBH,811528334,,,DE811528334,LEIPZIG,4109
US,Nevada Dept of Taxation,,,,,Carson City,89706
US,Myles Muir,,,,,Bakersfield,93311
US,Florida Dept of Revenue,,,,,Tallahassee,53299-0135
ES,TALLERES SAN MUGA S.L.,B26395467,,,,LA RIOJA,26280
US,"Monarch, LLC ",35-2305939,,,,Milwaukee,53223
ES,ETXALAR HOTEL - VENTA,B31516297,,,ESB31516297,ETXALAR,31760
CN,SHANGHAI EPRO MARINTEC CO LTD,3.10105E+14,,,,SHANGHAI,200032
ES,NEREA MIRANDA CEPEDA UPTOU ENGLISH SCHOOL,72734018Z,,,ES72734018Z,VITORIA,1003
ES,IHOBE SA,A01024223,,,ESA01024223,BILBAO,48011
ES,OFFTEK LTD,N8263843H,,,,Madrid,28016
ES,ELEBOBISA MONTAJES ELÉCTRICOS SL,B14320642,,,ESB14320642,CORDOBA,14013
US,Axis Machines Co. Inc.,20-3060389,,,,Green Bay,54304
US,Milwaukee Metal Products Co.,39-0775628,,,,Milwaukee,53218
US,Orbis Corporation,39-1968298,,,,Oconomowoc,53066
ES,NAVARRA DE INFRAESTRUCTURAS DE CULT DEPORTE Y OCIO SL,B31931959,,,ESB31931959,PAMPLONA,31002
US,Law Offices of Matthew I. Bernstein,364307973,,,,Chicago,60602
US,"D & S Manufacturing Company, Inc. ",39-1088864,,,,Black River Falls,54615
AU,NOVOTEL CANBERRA,17065560885,,,,,
AU,BEST WESTERN TALL TREE MOTEL,31349362571,,,,,
AU,MANTRA ON NORTHBOURNE,33002563920,,,,,
AU,AVIS AUSTRALIA,242511311,,,,,
IT,RINA SERVICES S.P.A.,,,,IT03487840104,GENOVA,16128
ES,"UDALATX INFORMATION TECHNOLOGY, S.L (MV-E)",B75081992,,,ESB75081992,Arrasate,20500
US,"Troy Container Line, LTD ",22-3400482,,,,Red Bank,7701
US,Barbara Wenzel,,,,,Fox Lake,53933
US,Matt Bland,,,,,Lena,61048
ES,ANDRES GARCIA DE EULATE LOPEZ TAXI MUNGIA,72675404G,,,,MUNGIA,48100
ES,Compañía de reparaciones y asist. productos Blanco Marrón y Gris SL,B86123486,,,ESB86123486,MADRID,28002
ES,EGARATU KOOP. E. IFK,F95341855,,,ESF95341855,ZEANURI,48144
ES,QUIPPLAN TUCKER SL,B31848179,,,ESB31848179,PERALTA,31350
US,"Quest Components , Industry, CA",,,,,LOS ANGELES,91745
SE,Fibersystem AB,,,,SE556605432501,Bromma,168 66
ES,ANGEL MARTINEZ MAESTRE,16525404L,,,,LOGROÑO,26001
ES,INDUING SERVICIOS & NETWORKING S.L.,B95751335,,,,BILBAO,48001
DE,SLASHTECH GMBH,,,,DE283969795,EGLING,82544
ES,"IAM INDUSTRIA AUXILIAR DE MATRICERIA, S",A20071536,,,ESA20071536,BERGARA,20570
ES,"ACEITES INDUSTRIALES EIBARLAR,SL ",B20668216,,,ESB20668216,EIBAR,20600
ES,"SEMA,Seguridad y Sistemas ",B95471397,,,,Zorroza-Bizkaia,48013
ES,"OBLOMOV, SL ",B48756498,,,ESB48756498,Bilbao,48010
ES,CARTABON,B99262198,,,,ZARAGOZA,50007
AU,WORLD WIRE CABLES,26079817379,,,,VICTORIA,3170
ES,SUMINISTROS DENTALES ANTON S.L.,B48562748,,,ESB48562748,SONDIKA,48150
US,Richard Peller,,,,,West Allis,53219
ES,"SERVEX K10 LOGISTICS, S.L. ",B63307383,,,ESB63307383,CORNELLA DE LLOBREGAT,8940
ES,MIRIAM SIERRA ARDEN,30677429Y,,,,ARAVACA,28023
CA,Electric Motor Coil Co.,873770812,,,,"Barrie, Ontario",L4N 9A3
US,GE Capital infor Tech Solutions LLC,94-1686094,,,,Atlanta,30374-0423
US,Impact Acquisitions LLC,26-0639110,,,,Chicago,60675-1043
US,"Salesforce.com, Inc. ",94-33200693,,,,Dallas,75320-3141
ES,CEINTEC,A48272918,,,,BILBAO,48011
ES,"FOTO IKATZ, S.A. ",A01043652,,,ESA01043652,Vitoria-Gasteiz,1013
ES,FUNDACION PARQUE CIENTIFICO Y TECNOLOGICO DE CASTILLA LA MANCHA,G02325652,,,ESG02325652,ALBACETE,2006
ES,"FERNANDEZ ANDUAGA SL-""ALOÑA RESISTE ",B20118477,,,ESB20118477,SAN SEBASTIAN,20014
ES,MEDIA MARKT ONLINE SAU,A64421738,,,ESA64421738,El Prat de Llobregat,8820
US,"Allied Electronics, Inc. ",75-2110357,,,,Fort Worth,76118
US,Christopher Murphy,,,,,Mt. Pleasant,53406
ES,GARAJE IRUÑA SA,A31018799,,,ESA31018799,ARRE,31194
ES,AGUIRREZABAL HERMANOS SA,A48040943,,,ESA48040943,Mungia (Bizkaia),48100
PE,EXTINGAS DEL PERÚ S.C.R.L.,20523922093,,,,LIMA 1-CERCADO,LIMA 1-
US,Aitor Mayor,,,,,Milwaukee,53202-3240
ES,"QUIRUMED, S.L. ",B97267405,,,ESB97267405,MONCADA (Valencia),46113
US,COMM2000,,,,,BENSENVILLE IL,60106
ES,"INDARBELT, S.A. ",A48602973,,,ESA48602973,BILBAO,48012
ES,ARECHAEDERRA ARABA ARECHAEDERRA ARABA,B01340694,,,ESB01340694,SALVATIERRA,1200
AT,BENEDICT GMBH,52474406,,,ATU52474406,VIENNA,1220
ES,"ADUANAS LOGISTICA TRANSP. E INTERMEDIAC.EN UNID.DE SERV.,S.A.",A82303769,,,ESA82303769,BILBAO,48011
ES,NH HOTELES ESPAÑA SA,A58511882,,,ESA58511882,PAMPLONA,31002
ES,"SBI CONNECTORS ESPAñA, SA ",A28124501,,,ESA28124501,Sant Esteve Sesrovires,8635
US,Cutting Edge Fabrication,39-1869140,,,,Milwaukee,53218
ES,"Electromecanicas Abiega, S.A. ",A01009190,,,ESA01009190,Llodio,1400
US,"Digital Hightway, Inc. dba DH Wireless Solutions",39-3608316,,,,Battle Creek,49037
ES,SUMELEC BILBAO SL,B71208912,,,ESB71208912,ZAMUDIO,48170
ES,INSTITUTO VASCO DE LOGÍSTICA Y MOVI,G01165398,,,,BILBAO,48009
ES,CREARA CONSULTORES SL,B84433424,,,ESB84433424,MADRID,28010
US,DEAL EXTREME,,,,,,
GB,TAYLOR & FRANCIS GROUP-Informa UK L,365462636,,,GB365462636,ABINGDON,OX14 4RN
ES,"FILARE, Filtros de Aire y Accesorios, S.L.",B71076616,,,ESB71076616,PAMPLONA,31015
ES,METALPLAK S.L. Transformaciones Metálicas,B73465221,,,ESB73465221,ABARAN,30550
US,"Sotek, Inc. ",161236483,,,,Buffalo,14219
ES,PUNTO PROPERTIES S.L.U.,B64468523,,,ESB64468523,BARCELONA,8003
IN,SGS India Pvt.Ltd.,,,,,"Wagle Industrial Estate, Thane (Wes",400604
ES,"MANGUENOR, S.L. ",B95624540,,,ESB95624540,UGAO-MIRABALLES (Bizkaia),48940
ES,MENTADATA SIST DE INFO. S.R.L.,B86490224,,,ESB86490224,TRES CANTOS (MADRID),28760
AE,ATLANTIC MARITIME GROUP FZE,,,,,SHARJAH,6653
IE,SOLARWINDS SOFTWARE EUROPE LIMITED (IRELAND),9652586C,,,IE9652586C,MAHON,
ES,TOURLINE EXPRESS MENSAJERIA S.L.U.,B63238455,,,ESB63238455,Coslada,28823
ES,Jamai Technical Services S.L.,B20828224,,,,Anoeta,20270
ES,CAMARA DE COMERCIO RUSA EN ESPAÑA,G63530703,,,,BARCELONA,8017
ES,DATA MODUL IBERIA S.L.,B84927979,,,ESB84927979,LAS ROZAS - MADRID,28230
DE,Panasonic Industry Europe GmbH,DE813890706,,,DE813890706,ottobrunn,85521
ES,"SENSORES TERMICOS, S.L. ",B58058280,,,,ESPLUGUES DE LLOBREGAT,8950
ES,MENDIARAIZ SL,B20823506,,,ESB20823506,ZUMAIA,20750
ES,COMERCIAL URSOA,B48934079,,,ESB48934079,SONDIKA,48150
ES,COMPRESORES INDUSTRIALES JAFER SL,B95775136,,,ESB95775136,Galdakao,48960
AU,ECOWISE SERVICES PTY LTD,23083075030,,,,FYSHWICK ACT,2609
ES,"COMPETRONIC LOGISTICS, S.L. ",B84948728,,,ESB84948728,ALCALA DE HENARES,28806
AU,HEWLETT PACKARD AUSTALIA PTY LTD,74004394763,,,,FOREST HILL VIC,3131
AU,AGILITY FAIRS & EVENTS,31078189296,,,,VIC-MELBOURNE,3043
AU,AIR MENZIES INTERNATIONAL PTY LTD,75003227914,,,,BOTANY,1455
ES,"COOLMOD INFORMÁTICA, S.L. ",B12650719,,,ESB12650719,Almazora,12550
CZ,SKRIVÁNEK s.r.o.,,,,CZ60715235,PRAHA 4,014 70
ES,"ELECTRO BELMA, S.L. ",B48102230,,,ESB48102230,Leioa,48940
DE,DVV MEDIA GROUP GmbH,,,,DE118619873,HAMBURG,20097
ES,RENFE VIAJEROS SOCIEDAD MERCANTIL ESTATAL SA,A86868189,,,ESA86868189,MADRID,28036
AU,FOUR SEASONS HOTEL,46165087767,,,,,
AU,HOLIDAY INN,43102709931,,,,,
AU,QUALITY SUITES BOULEVARD,13084378361,,,,,
ES,INDOLINK CONSULTING SL,B95327581,,,ESB95327581,BILBAO,48011
ES,"LINK SOLUCIONES INDUSTRIALES COMERCIO INDUSTRIAL DE RODAMIENTOS,",A48148837,,,ESA48148837,BERGARA (Gipuzkoa),20570
ES,"SAN MARTÍN IMPRESIÓN DIGITAL, S.L. ",B01262229,,,ESB01262229,Vitoria-Gasteiz,1009
US,Adams Industries,39-1627666,,,,Milwaukee,53208
ES,"STAR TRANS, S.A. ",A58951310,,,ESA58951310,BARCELONA,8001
NO,NTNU-NORWEGIAN UNIVERSITY OF SCIENC AND TECHNOLOGY,NO974767880MVA,,,,TRONDHEIM,7491
AU,REXEL ELECTRICAL SUPPLIES PTY LTD,42000437758,,,,Wollongong,2500
AU,QANTAS AIRLINES,16009661901,,,,Mascot NSW,2020
JP,SERVCORP,,,,,TOKYO,1030023
ES,COORDINADORA INTERNACIONAL DE CARGA,A28743896,,,ESA28743896,MADRID,28046
US,"Coates Electric, LLC ",27-0481676,,,,Sussex,53089
FR,ALLIANCE GRANCAISE BORDEAUX AQUITAI,,,,FR32962634571,BORDEAUX,33000
AR,"SCRAM, SRL ",30502602418,,,,Rosario - Santa Fe,2000
ES,"CENTRALAIR, S.L. ",B20783460,,,ESB20783460,DONOSTIA,20018
ES,"SM-CYCLO IBERIA, S.L.U. ",B46108965,,,ESB46108965,LEIOA,48940
ES,"BAURROLL, S.L. ",B20796223,,,ESB20796223,OIARTZUN,20180
ES,EUREST EUSKADI 00016,B95682696,,,,DERIO,48160
US,David Reiswitz,,,,,West Allis,53227
ES,Tecnocom Telecomunicaciones y Energ,A28191179,,,ESA28191179,Bilbao,48014
ES,GHENOVA INGENIERIA,B91552851,,,ESB91552851,Sevilla,41011
ES,"DAHEKO HERRAJES, S.COOP. PEQUEÑA ",F95676524,,,ESF95676524,BASAURI,48970
ES,"TRATAMIENTOS DE HIGIENE ALBA, S.L. ",B31691132,,,ESB31691132,Pamplona,31014
ES,"STEGOTRONIC, SA ",A62310370,,,ESA62310370,IGUALADA,8700
ES,"MEDILATE,S.L. ",B86411717,,,ESB86411717,POZUELO DE ALARCÓN,28224
CA,ARCAD INC.,,,,,ETOBICOKE,M9B 6C4
ES,PREVENLOCK SL EN CONSTITUCIÓN,B95709994,,,ESB95709994,ALGORTA,48991
ES,"KOOLAIR, S.A. ",A28202075,,,ESA28202075,MOSTOLES,28936
JP,KOJIMA LAW OFFICES,,,,,JAPO,1020076
PH,SALVADOR AND ASSOCIATES ATTORNEYS A,2.23142E+11,,,,,8158
ES,"ITIM IBERIA, S.L. ",B95635397,,,,Bilbao,48011
ES,"MONTAJES, PROYECTOS Y MANTENIEMIENTO, SL",B33691429,,,ESB33691429,SOTIELLO (GIJON),33393
ES,Mario Muñiz Tejerina,45671668Q,,,,LEON,24900
ES,"Frankbil 2009, S.L. ",B95599742,,,,Zamudio,48170
